Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,21863,21878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,48581,48596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,55449,55464,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,69829,69844,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,97600,97615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,124768,124783,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,124774,124789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,181376,181391,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187385,187400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187425,187440,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,312087,312102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,383295,383310,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,465299,465314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,482879,482894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,58834,58849,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,84769,84784,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,102810,102825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,132725,132740,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,158784,158799,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,168350,168365,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,207660,207675,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,264454,264469,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,446430,446445,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,495668,495683,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,+,31248,31263,Genomic
Homo sapiens,ZNF341,ENSG00000131061,IRF9,-,55291,55306,Genomic
