Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MX1,ENSG00000157601,IRF3,+,1914,1931,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3185,3202,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3543,3560,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3549,3566,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,6256,6273,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,12973,12990,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,12979,12996,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,20114,20131,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,22692,22709,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,26113,26130,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,28515,28532,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,29567,29584,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,45831,45848,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,6403,6420,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,14833,14850,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17874,17891,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17880,17897,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17982,17999,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,21067,21084,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,26961,26978,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,27279,27296,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,44573,44590,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,48542,48559,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,48728,48745,Genomic
Homo sapiens,MX1,ENST00000398598,IRF3,+,750,767,Transcript
Homo sapiens,MX1,ENST00000398598,IRF3,+,787,804,Transcript
Homo sapiens,MX1,ENST00000398598,IRF3,+,1428,1445,Transcript
Homo sapiens,MX1,ENSG00000157601,IRF7,+,1919,1932,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,3548,3561,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,3554,3567,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,6261,6274,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,7351,7364,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,9688,9701,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,10505,10518,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,11732,11745,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,11771,11784,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,12867,12880,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,12895,12908,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,13717,13730,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,13795,13808,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,15696,15709,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,20022,20035,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,20113,20126,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,20461,20474,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,23457,23470,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,23464,23477,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,23469,23482,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,25351,25364,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,25489,25502,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,26124,26137,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,26669,26682,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,26874,26887,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,27095,27108,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,28514,28527,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,28520,28533,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,29572,29585,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,31443,31456,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,33723,33736,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,39241,39254,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,39246,39259,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,39251,39264,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,42042,42055,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,42364,42377,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,44067,44080,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,45830,45843,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,47988,48001,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,49226,49239,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,50065,50078,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,53067,53080,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,+,54897,54910,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,1711,1724,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,1726,1739,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,2798,2811,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,3516,3529,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,8617,8630,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,10890,10903,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,11186,11199,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,11236,11249,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,12293,12306,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,13173,13186,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,14832,14845,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,16773,16786,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,17315,17328,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,17879,17892,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,18168,18181,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,21066,21079,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,22321,22334,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF7,-,22646,22659,Genomic
