Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,7900,7913,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,24283,24300,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,51078,51095,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,51084,51101,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,102579,102596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,127265,127282,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,127271,127288,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,177235,177252,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,184302,184319,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,189922,189939,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,264983,265000,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,285143,285160,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,312450,312467,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,314584,314601,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,316380,316397,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,350266,350283,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,361605,361622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,366506,366523,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,430940,430957,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,454986,455003,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,483397,483414,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,504982,504999,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,13567,13584,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,18229,18246,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,50529,50546,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,68079,68096,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,105311,105328,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,135226,135243,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,151975,151992,Genomic
