Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1893,1906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,3289,3302,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21865,21878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22881,22894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47892,47905,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48583,48596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48589,48602,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48744,48757,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49220,49233,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49764,49777,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,54282,54295,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,56331,56344,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,57622,57635,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,63706,63719,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,75542,75555,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,76688,76701,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,79635,79648,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,82511,82524,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,83096,83109,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,97602,97615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,98464,98477,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124590,124603,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124695,124708,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124776,124789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,125519,125532,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127466,127479,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127634,127647,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,130437,130450,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,138104,138117,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,143312,143325,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,149348,149361,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,157419,157432,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181378,181391,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181613,181626,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181651,181664,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,187387,187400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,189501,189514,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,194162,194175,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,202922,202935,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,206349,206362,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,216066,216079,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,228796,228809,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,236934,236947,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,238866,238879,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,250742,250755,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,255802,255815,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,256811,256824,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,264239,264252,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,268652,268665,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,270806,270819,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,271837,271850,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,272699,272712,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,274116,274129,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,281824,281837,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,281830,281843,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,305154,305167,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,309208,309221,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,312089,312102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,318978,318991,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,323103,323116,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,335005,335018,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,337030,337043,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,341689,341702,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,345294,345307,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,346553,346566,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,347320,347333,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,350407,350420,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,351503,351516,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,359103,359116,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,366943,366956,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,367702,367715,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,372897,372910,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,376778,376791,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,376908,376921,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,379640,379653,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,383297,383310,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,383647,383660,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,391038,391051,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,391130,391143,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,393219,393232,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,395010,395023,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400078,400091,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400393,400406,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,406785,406798,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,406865,406878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,409356,409369,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,419507,419520,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,429995,430008,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,430267,430280,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,438387,438400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,442808,442821,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,442904,442917,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452414,452427,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,453445,453458,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,454348,454361,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,455477,455490,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,465301,465314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,471252,471265,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,475608,475621,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,481247,481260,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,481253,481266,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,482881,482894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,488638,488651,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,489166,489179,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,500163,500176,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,2899,2912,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,6661,6674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,8890,8903,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,10576,10589,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,10643,10656,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,11658,11671,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,13002,13015,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,17368,17381,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,23505,23518,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,24121,24134,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,24127,24140,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,24133,24146,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,24508,24521,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,24798,24811,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,27024,27037,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,29791,29804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,32960,32973,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,35180,35193,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,39415,39428,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,39508,39521,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,46725,46738,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,65578,65591,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,69409,69422,Genomic
