Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1113,1126,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1447,1460,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1893,1906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2270,2283,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2621,2634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2637,2650,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2791,2804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,3289,3302,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,13083,13096,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,19938,19951,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21788,21801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21803,21816,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21865,21878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22313,22326,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22318,22331,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22563,22576,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22881,22894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,34928,34941,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,35449,35462,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,44245,44258,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47440,47453,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47892,47905,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48583,48596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48589,48602,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48744,48757,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49220,49233,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49446,49459,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49764,49777,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,53503,53516,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,54282,54295,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,56331,56344,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,57622,57635,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,59952,59965,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,59970,59983,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,60058,60071,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,63706,63719,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68517,68530,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68538,68551,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68575,68588,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,69831,69844,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,74021,74034,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,75542,75555,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,76688,76701,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,77273,77286,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,78354,78367,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,78739,78752,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,79635,79648,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,82511,82524,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,83096,83109,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,85517,85530,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,88788,88801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,94197,94210,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,94545,94558,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,96313,96326,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,97602,97615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,98464,98477,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,101818,101831,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,101824,101837,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,102487,102500,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,104306,104319,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,107005,107018,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,109340,109353,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,109356,109369,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,110484,110497,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,111242,111255,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,112446,112459,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,113799,113812,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,119787,119800,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,121027,121040,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,121038,121051,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,121133,121146,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124590,124603,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124695,124708,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124770,124783,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,124776,124789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,125519,125532,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127466,127479,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127634,127647,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,128104,128117,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,129266,129279,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,130437,130450,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,138104,138117,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,138422,138435,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,143312,143325,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,149348,149361,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,151073,151086,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,151523,151536,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,156791,156804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,157419,157432,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,168257,168270,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,170716,170729,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,170722,170735,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181378,181391,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181613,181626,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,181651,181664,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,182472,182485,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,184584,184597,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,184813,184826,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,187387,187400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,187427,187440,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,188105,188118,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,189501,189514,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,193428,193441,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,194162,194175,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,195089,195102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,195467,195480,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,201343,201356,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,202922,202935,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,206349,206362,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,207598,207611,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,216066,216079,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,220232,220245,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,228796,228809,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,228803,228816,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,229102,229115,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,229828,229841,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,235920,235933,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,236934,236947,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,238866,238879,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,240260,240273,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,240903,240916,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,241387,241400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,249289,249302,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,250742,250755,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,252080,252093,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,255802,255815,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,256395,256408,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,256811,256824,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,257500,257513,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,257829,257842,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,262488,262501,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,262814,262827,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,264239,264252,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,264815,264828,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,268530,268543,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,268652,268665,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,270348,270361,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,270806,270819,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,271837,271850,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,271869,271882,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,272312,272325,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,272430,272443,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,272699,272712,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,273822,273835,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,274116,274129,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,277810,277823,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,280745,280758,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,281824,281837,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,281830,281843,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,286106,286119,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,286961,286974,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,288218,288231,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,288449,288462,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,288608,288621,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,294383,294396,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,296461,296474,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,296777,296790,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,302856,302869,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,303073,303086,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,304086,304099,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,305154,305167,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,307422,307435,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,307642,307655,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,308172,308185,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,308254,308267,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,309013,309026,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,309208,309221,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,309339,309352,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,309955,309968,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,312089,312102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,318269,318282,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,318752,318765,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,318978,318991,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,322680,322693,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,323103,323116,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,323345,323358,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,328572,328585,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,334439,334452,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,335005,335018,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,337030,337043,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,337731,337744,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,341689,341702,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,343935,343948,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,345294,345307,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,346553,346566,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,347320,347333,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,348393,348406,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,350178,350191,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,350407,350420,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,351503,351516,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,353210,353223,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,354464,354477,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,355772,355785,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,356651,356664,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,359103,359116,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,359154,359167,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,362543,362556,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,364736,364749,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,366943,366956,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,367702,367715,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,368357,368370,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,368464,368477,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,370650,370663,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,371663,371676,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,372897,372910,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,375453,375466,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,376778,376791,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,376908,376921,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,379640,379653,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,383297,383310,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,383647,383660,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,391038,391051,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,391130,391143,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,392885,392898,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,393219,393232,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,394131,394144,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,394845,394858,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,395010,395023,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400078,400091,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400393,400406,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,400532,400545,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,401815,401828,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,401822,401835,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,402186,402199,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,404510,404523,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,404654,404667,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,406785,406798,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,406865,406878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,408100,408113,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,409356,409369,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,411215,411228,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,411802,411815,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,416414,416427,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,419507,419520,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,421447,421460,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,422349,422362,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,423725,423738,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,425841,425854,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,426563,426576,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,427271,427284,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,427323,427336,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,427769,427782,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,428445,428458,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,428867,428880,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,429995,430008,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,430233,430246,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,430267,430280,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,437715,437728,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,437728,437741,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,438387,438400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,438863,438876,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,442808,442821,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,442887,442900,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,442904,442917,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,443333,443346,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,443748,443761,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,448069,448082,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,450282,450295,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,450527,450540,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,450602,450615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452414,452427,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452485,452498,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452491,452504,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,452553,452566,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,453445,453458,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,454141,454154,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,454348,454361,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,454974,454987,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,455477,455490,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,464009,464022,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,465301,465314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,471252,471265,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,471993,472006,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,475608,475621,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,475690,475703,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,477465,477478,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,477810,477823,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,479495,479508,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,480270,480283,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,480902,480915,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,481247,481260,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,481253,481266,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,482881,482894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,484864,484877,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,484893,484906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,485517,485530,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,486170,486183,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,487071,487084,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,488638,488651,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,489166,489179,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,490130,490143,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,490548,490561,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,493790,493803,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,495337,495350,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,500163,500176,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,501729,501742,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,2899,2912,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,3460,3473,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,6354,6367,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,6661,6674,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,8603,8616,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,8890,8903,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,10184,10197,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,10576,10589,Genomic
