Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3543,3560,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3549,3566,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,2995,3012,Genomic
Homo sapiens,IFIT3,ENSG00000119917,IRF3,-,8121,8138,Genomic
Homo sapiens,IFIT3,ENSG00000119917,IRF3,-,8127,8144,Genomic
Homo sapiens,IFIT3,ENSG00000119917,IRF3,-,8170,8187,Genomic
Homo sapiens,TNFSF10,ENSG00000121858,IRF3,-,2857,2874,Genomic
Homo sapiens,TNFSF10,ENSG00000121858,IRF3,-,2989,3006,Genomic
Homo sapiens,TNFSF10,ENSG00000121858,IRF3,-,3563,3580,Genomic
Homo sapiens,TNFSF10,ENSG00000121858,IRF3,-,5619,5636,Genomic
Homo sapiens,TNFSF10,ENSG00000121858,IRF3,-,19151,19168,Genomic
Homo sapiens,OAS1,ENSG00000089127,IRF3,+,21083,21100,Genomic
Homo sapiens,OAS1,ENSG00000089127,IRF3,-,12456,12473,Genomic
Homo sapiens,USP18,ENSG00000184979,IRF3,-,3216,3233,Genomic
Homo sapiens,USP18,ENSG00000184979,IRF3,-,30014,30031,Genomic
Homo sapiens,USP18,ENST00000215794,IRF3,-,1317,1334,Transcript
Homo sapiens,IFIH1,ENSG00000115267,IRF3,+,379,396,Genomic
Homo sapiens,IFIH1,ENSG00000115267,IRF3,+,2973,2990,Genomic
Homo sapiens,IFIH1,ENSG00000115267,IRF3,+,43561,43578,Genomic
Homo sapiens,IFIH1,ENSG00000115267,IRF3,-,2834,2851,Genomic
Homo sapiens,GBP7,ENSG00000213512,IRF3,+,26386,26403,Genomic
Homo sapiens,GBP7,ENSG00000213512,IRF3,-,7029,7046,Genomic
Homo sapiens,GBP5,ENSG00000154451,IRF3,-,12576,12593,Genomic
Homo sapiens,ISG15,ENSG00000187608,IRF3,+,15038,15055,Genomic
Homo sapiens,ISG15,ENSG00000187608,IRF3,+,15246,15263,Genomic
Homo sapiens,ISG15,ENSG00000187608,IRF3,+,15252,15269,Genomic
Homo sapiens,RTP4,ENSG00000136514,IRF3,+,2976,2993,Genomic
Homo sapiens,RTP4,ENSG00000136514,IRF3,-,4971,4988,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,+,63623,63640,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,+,63660,63677,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,-,3672,3689,Genomic
Homo sapiens,HERC6,ENSG00000138642,IRF3,-,16186,16203,Genomic
Homo sapiens,CD274,ENSG00000120217,IRF3,-,2830,2847,Genomic
Homo sapiens,CD274,ENSG00000120217,IRF3,-,2836,2853,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF3,+,10392,10409,Genomic
Homo sapiens,SAMD9L,ENSG00000177409,IRF3,-,4563,4580,Genomic
Homo sapiens,IFI44,ENSG00000137965,IRF3,-,2974,2991,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,+,4170,4187,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,48272,48289,Genomic
Homo sapiens,CIITA,ENSG00000179583,IRF3,-,50079,50096,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,2965,2982,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,+,4217,4234,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,5315,5332,Genomic
Homo sapiens,PARP14,ENSG00000173193,IRF3,-,43827,43844,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,3367,3384,Genomic
Homo sapiens,APOL2,ENSG00000128335,IRF3,-,8111,8128,Genomic
Homo sapiens,SAMD9,ENSG00000205413,IRF3,+,2902,2919,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,8362,8379,Genomic
Homo sapiens,APOL3,ENSG00000128284,IRF3,-,18717,18734,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,35401,35418,Genomic
Homo sapiens,IL15RA,ENSG00000134470,IRF3,+,35407,35424,Genomic
Homo sapiens,BST2,ENSG00000130303,IRF3,+,2870,2887,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,2977,2994,Genomic
Homo sapiens,TAP1,ENSG00000168394,IRF3,-,12764,12781,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,2989,3006,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,8598,8615,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,11926,11943,Genomic
Homo sapiens,PARP12,ENSG00000059378,IRF3,-,26695,26712,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,+,4397,4414,Genomic
Homo sapiens,WARS,ENSG00000140105,IRF3,-,38466,38483,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,+,35532,35549,Genomic
Homo sapiens,SP110,ENSG00000135899,IRF3,-,34246,34263,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,4007,4024,Genomic
Homo sapiens,SAMHD1,ENSG00000101347,IRF3,-,7810,7827,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,+,30068,30085,Genomic
Homo sapiens,PARP9,ENSG00000138496,IRF3,-,3235,3252,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,+,5721,5738,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,6296,6313,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,62139,62156,Genomic
Homo sapiens,RNF213,ENSG00000173821,IRF3,-,110326,110343,Genomic
Homo sapiens,RNF213,ENST00000582970,IRF3,+,50,67,Transcript
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,2982,2999,Genomic
Homo sapiens,DHX58,ENSG00000108771,IRF3,-,3508,3525,Genomic
Homo sapiens,DHX58,ENST00000251642,IRF3,-,109,126,Transcript
