Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,852,865,Genomic
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,7900,7913,Genomic
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,8512,8525,Genomic
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,8649,8662,Genomic
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,9789,9802,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,24283,24300,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,51078,51095,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,51084,51101,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,74696,74713,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,102579,102596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,127265,127282,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,127271,127288,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,177235,177252,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,184302,184319,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,189882,189899,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,189922,189939,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,264983,265000,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,285143,285160,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,312450,312467,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,314584,314601,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,316380,316397,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,321473,321490,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,350266,350283,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,361605,361622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,366506,366523,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,372087,372104,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,399984,400001,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,410596,410613,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,430940,430957,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,454986,455003,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,483397,483414,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,483748,483765,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,+,504982,504999,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,13567,13584,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,18229,18246,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,32292,32309,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,50529,50546,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,68079,68096,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,87270,87287,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,105311,105328,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,113760,113777,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,135226,135243,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,149048,149065,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,151975,151992,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,163931,163948,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,170592,170609,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,170851,170868,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,228477,228494,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,230166,230183,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,235099,235116,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,235122,235139,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,269303,269320,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,300987,301004,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,302749,302766,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,305604,305621,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,323956,323973,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,361624,361641,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,373012,373029,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,448931,448948,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF3,-,478941,478958,Genomic
Homo sapiens,KCNAB1,ENST00000490337,IRF3,+,559,576,Transcript
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1761,1774,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,4393,4406,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,5789,5802,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,24365,24378,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,25381,25394,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,50392,50405,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51083,51096,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51089,51102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51244,51257,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51720,51733,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,52264,52277,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,56782,56795,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,58831,58844,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,60122,60135,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,66206,66219,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,78042,78055,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,79188,79201,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,82135,82148,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,85011,85024,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,85596,85609,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,100102,100115,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,100964,100977,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127090,127103,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127195,127208,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,127276,127289,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,128019,128032,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,129966,129979,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,130134,130147,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,132937,132950,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,140604,140617,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,145812,145825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,151848,151861,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,159919,159932,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,183878,183891,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,184113,184126,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,184151,184164,Genomic
