Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,1891,1906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,21863,21878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,48581,48596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,55449,55464,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,69829,69844,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,97600,97615,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,98462,98477,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,124768,124783,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,124774,124789,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,181376,181391,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187385,187400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,187425,187440,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,257498,257513,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,272697,272712,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,282646,282661,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,312087,312102,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,383295,383310,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,387108,387123,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,391128,391143,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,393217,393232,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,394453,394468,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,452489,452504,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,465299,465314,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,482879,482894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,+,493579,493594,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,10673,10688,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,11658,11673,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,58834,58849,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,84769,84784,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,102810,102825,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,113089,113104,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,123607,123622,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,132725,132740,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,158784,158799,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF9,-,168350,168365,Genomic
