Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MFSD10,ENSG00000109736,IRF7,+,5228,5241,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,648,661,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,734,747,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1113,1126,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1447,1460,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1729,1742,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1730,1743,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1893,1906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2270,2283,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2355,2368,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2621,2634,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2637,2650,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,2791,2804,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,3289,3302,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,12381,12394,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,12387,12400,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,13083,13096,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,13151,13164,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,19938,19951,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21788,21801,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21803,21816,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,21865,21878,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22140,22153,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22308,22321,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22313,22326,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22318,22331,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22563,22576,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,22881,22894,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,27506,27519,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,34928,34941,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,35449,35462,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,35639,35652,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,43735,43748,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,44245,44258,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,44447,44460,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47440,47453,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47892,47905,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,47905,47918,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48266,48279,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48583,48596,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48589,48602,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,48744,48757,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49220,49233,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49446,49459,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,49764,49777,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,50084,50097,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,50620,50633,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51537,51550,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,51690,51703,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,53020,53033,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,53503,53516,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,54282,54295,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,55451,55464,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,56331,56344,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,56354,56367,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,57622,57635,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,59753,59766,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,59952,59965,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,59970,59983,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,60058,60071,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,63706,63719,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,65384,65397,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,66007,66020,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68517,68530,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68538,68551,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,68575,68588,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,69831,69844,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,70323,70336,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,72505,72518,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,73643,73656,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,73657,73670,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,74016,74029,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,74021,74034,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,74026,74039,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,75542,75555,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,76688,76701,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,76829,76842,Genomic
