Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,MX1,ENSG00000157601,IRF3,+,1914,1931,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3185,3202,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3186,3203,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3543,3560,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3549,3566,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,3911,3928,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,6256,6273,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,8255,8272,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,12973,12990,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,12979,12996,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,20114,20131,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,22692,22709,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,26113,26130,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,28515,28532,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,29567,29584,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,38892,38909,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,+,45831,45848,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,1712,1729,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,6403,6420,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,8618,8635,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,14833,14850,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17874,17891,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17880,17897,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,17982,17999,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,21067,21084,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,26961,26978,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,27279,27296,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,44573,44590,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,48542,48559,Genomic
Homo sapiens,MX1,ENSG00000157601,IRF3,-,48728,48745,Genomic
Homo sapiens,MX1,ENST00000398598,IRF3,+,750,767,Transcript
Homo sapiens,MX1,ENST00000398598,IRF3,+,787,804,Transcript
Homo sapiens,MX1,ENST00000398598,IRF3,+,1428,1445,Transcript
Homo sapiens,OASL,ENSG00000135114,IRF3,+,661,678,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,+,10346,10363,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,+,10942,10959,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,+,10996,11013,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,+,11014,11031,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,4456,4473,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,18462,18479,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,20401,20418,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,20407,20424,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,20419,20436,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,20420,20437,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,26007,26024,Genomic
Homo sapiens,OASL,ENSG00000135114,IRF3,-,26453,26470,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,2700,2717,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,2738,2755,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,8683,8700,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,15550,15567,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,15991,16008,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,16938,16955,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,20983,21000,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,+,22719,22736,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,174,191,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,1138,1155,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,2218,2235,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,2995,3012,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,5100,5117,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,6156,6173,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,14167,14184,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,17331,17348,Genomic
Homo sapiens,GBP4,ENSG00000162654,IRF3,-,18045,18062,Genomic
Homo sapiens,GBP4,ENST00000355754,IRF3,+,1755,1772,Transcript
Homo sapiens,GBP4,ENST00000355754,IRF3,+,2280,2297,Transcript
Homo sapiens,GBP4,ENST00000355754,IRF3,-,2673,2690,Transcript
Homo sapiens,GBP4,ENST00000355754,IRF3,-,3387,3404,Transcript
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,978,995,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,7458,7475,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,7511,7528,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,11990,12007,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,13850,13867,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,14005,14022,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,14248,14265,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,15478,15495,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,16150,16167,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,18826,18843,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,19012,19029,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,21410,21427,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,24860,24877,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,24941,24958,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,+,27048,27065,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,-,111,128,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,-,117,134,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,-,1283,1300,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,-,1418,1435,Genomic
Homo sapiens,CMPK2,ENSG00000134326,IRF3,-,3819,3836,Genomic
