Species,Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,1893,1906,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,+,238866,238879,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,84769,84782,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,168350,168363,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,207660,207673,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,312678,312691,Genomic
Homo sapiens,KCNAB1,ENSG00000169282,IRF7,-,336186,336199,Genomic
Homo sapiens,SDR9C7,ENSG00000170426,IRF7,+,4129,4142,Genomic
Homo sapiens,MRC2,ENSG00000011028,IRF7,+,56279,56292,Genomic
Homo sapiens,COL23A1,ENSG00000050767,IRF7,+,55886,55899,Genomic
Homo sapiens,COL23A1,ENSG00000050767,IRF7,+,192184,192197,Genomic
Homo sapiens,COL23A1,ENSG00000050767,IRF7,-,161454,161467,Genomic
Homo sapiens,COL23A1,ENSG00000050767,IRF7,-,330752,330765,Genomic
Homo sapiens,WDR78,ENSG00000152763,IRF7,+,40311,40324,Genomic
Homo sapiens,WDR78,ENSG00000152763,IRF7,-,95329,95342,Genomic
Homo sapiens,SDHC,ENSG00000143252,IRF7,+,45196,45209,Genomic
Homo sapiens,SDHC,ENSG00000143252,IRF7,-,32543,32556,Genomic
Homo sapiens,ENG,ENSG00000106991,IRF7,-,3369,3382,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,+,5222,5235,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,18749,18762,Genomic
Homo sapiens,HOOK3,ENSG00000168172,IRF7,-,124742,124755,Genomic
Homo sapiens,HOOK3,ENST00000307602,IRF7,-,5000,5013,Transcript
Homo sapiens,ABCC6,ENSG00000091262,IRF7,-,25662,25675,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF7,+,9313,9326,Genomic
Homo sapiens,STRAP,ENSG00000023734,IRF7,-,13625,13638,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF7,-,7369,7382,Genomic
Homo sapiens,RNF6,ENSG00000127870,IRF7,-,80945,80958,Genomic
Homo sapiens,RNF6,ENST00000381588,IRF7,-,849,862,Transcript
Homo sapiens,UPF3A,ENSG00000169062,IRF7,-,11020,11033,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,+,83832,83845,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,55587,55600,Genomic
Homo sapiens,STK4,ENSG00000101109,IRF7,-,59324,59337,Genomic
Homo sapiens,COX7A2L,ENSG00000115944,IRF7,-,58430,58443,Genomic
Homo sapiens,SF3A3,ENSG00000183431,IRF7,-,10158,10171,Genomic
